8,3507
8,3603
8,3793
8,3919
8,4249
8,4290
8,4452
8,4828
8,4923
8,4942
8,4957
9,178
9,335
9,859
9,1090
9,1212
9,1241
9,1247
9,1354
9,1492
9,1587
9,1705
9,1750
9,2109
9,2112
9,2184
9,2590
9,2708
9,2791
9,3186
9,3248
9,3307
9,3493
9,3516
9,3781
9,3846
9,3971
9,4017
9,4029
9,4136
9,4203
9,4333
9,4400
9,4785
9,4952
10,120
10,236
10,266
10,768
10,806
10,809
10,850
10,1102
10,1289
10,2038
10,2290
10,2530
10,3007
10,3028
10,3862
10,3891
10,4195
10,4541
10,4543
10,4681
10,4695
10,4809
10,4907
11,49
11,333
11,384
11,582
11,878
11,953
11,1225
11,1293
11,1420
11,1540
11,1943
11,2143
11,2861
11,2957
11,3318
11,3630
11,3758
11,3761
11,4503
11,4969
12,285
12,781
12,1000
12,1073
12,1224
12,1346
12,1441
12,1544
12,1961
12,2008
12,2165
12,2552
12,2567
12,2584
12,2634
12,2709
12,3021
12,3232
12,3254
12,3330
12,3467
12,3565
12,3641
12,3730
12,4011
12,4304
12,4957
12,4959
13,39
13,101
13,122
13,268
13,300
13,352
13,498
13,727
13,744
13,985
13,1197
13,1232
13,1450
13,1921
13,2004
13,2398
13,2762
13,3462
13,3756
13,3760
13,4039
13,4745
14,82
14,184
14,295
14,333
14,393
14,596
14,602
14,606
14,753
14,804
14,954
14,1099
14,1147
14,1209
14,1415
14,1701
14,1858
14,2336
14,2537
14,2750
14,2829
14,3088
14,3498
14,3639
14,3983
14,4046
14,4103
14,4365
14,4429
14,4738
14,4798
14,4926
15,45
15,79
15,85
15,338
15,1012
15,1462
15,1880
15,2060
15,2120
15,2478
15,2551
15,2628
15,2677
15,3011
15,3125
15,3233
15,3838
15,3974
15,3976
15,4806
15,4861
15,4890
16,29
16,177
16,192
16,845
16,937
16,1501
16,1714
16,1944
16,1979
16,2334
16,2489
16,2556
16,2994
16,3289
16,3473
16,3481
16,3572
16,3981
16,4203
16,4454
16,4575
16,4606
16,4627
16,4646
16,4745
16,4782
16,4888
16,4925
17,161
17,221
17,372
17,604
17,1029
17,1376
17,1494
17,1652
17,1748
17,1854
17,1875
17,1952
17,2512
17,3511
17,3633
17,3777
17,3803
17,3840
17,3990
17,4009
17,4167
17,4669
17,4857
18,164
18,170
18,218
18,560
18,935
18,1187
18,1790
18,1845
18,1945
18,2044
18,2282
18,2341
18,2744
18,2795
18,2809
18,3307
18,3696
18,3914
18,3917
18,3962
18,4006
18,4771
18,4866
18,4996
19,36
19,148
19,483
19,728
19,765
19,772
19,864
19,1016
19,1063
19,1430
19,1450
19,1849
19,1883
19,2175
19,2204
19,2596
19,2731
19,2732
19,2812
19,2934
19,3234
19,3490
19,3766
19,3966
19,4003
19,4225
19,4313
19,4363
19,4374
19,4447
19,4607
20,168
20,628
20,676
20,2103
20,2256
20,2483
20,2791
20,2817
20,2955
20,3129
20,3495
20,3624
20,3862
20,4101
20,4255
20,4443
20,4944
21,280
21,417
21,760
21,1390
21,1420
21,2032
21,2051
21,2233
21,2394
21,2408
21,2842
21,2854
21,3238
21,3450
21,3743
21,3994
21,4072
21,4187
21,4254
21,4373
21,4548
21,4888
21,4908
22,555
22,635
22,745
22,815
22,1020
22,1090
22,1290
22,1314
22,1946
22,2179
22,2233
22,2274
22,2876
22,2966
22,3205
22,3379
22,3426
22,3445
22,3611
22,3637
22,3652
22,3664
22,4492
22,4524
23,150
23,319
23,628
23,631
23,1081
23,1096
23,1156
23,1208
23,1494
23,1496
23,1636
23,1713
23,1741
23,1985
23,2495
23,3061
23,3063
23,3151
23,3506
23,4131
23,4396
23,4416
23,4595
24,848
24,894
24,971
24,1238
24,1273
24,1305
24,1526
24,2161
24,2323
24,2419
24,2751
24,2945
24,3060
24,3261
24,3302
24,3312
24,3323
24,3364
24,3714
24,3725
24,4285
24,4353
24,4456
24,4503
24,4511
24,4573
25,67
25,148
25,231
25,282
25,401
25,547
25,618
25,700
25,758
25,1020
25,1170
25,1184
25,1256
25,1565
25,1591
25,1746
25,1766
25,1823
25,2516
25,2537
25,2590
25,2633
25,2891
25,3253
25,3407
25,3461
25,3474
25,3583
25,3610
25,3987
25,4304
25,4657
25,4822
25,4884
25,4982
26,47
26,105
26,326
26,819
26,915
26,1172
26,1231
26,1647
26,2066
26,2259
26,2322
26,2344
26,2436
26,2454
26,2704
26,2804
26,3054
26,3253
26,3604
26,3782
26,3908
26,4003
26,4040
26,4069
26,4127
26,4269
26,4568
26,4627
26,4694
26,4922
27,214
27,243
27,633
27,873
27,1146
27,1224
27,1251
27,1263
27,1585
27,1743
27,1782
27,1807
27,1878
27,2304
27,2579
27,3294
27,3506
27,3626
27,3677
27,3708
27,3845
27,3872
27,3894
27,4170
27,4500
27,4727
28,48
28,337
28,341
28,631
28,682
28,719
28,816
28,1411
28,2148
28,2404
28,2502
28,2565
28,2596
28,2753
28,2967
28,2987
28,3071
28,3172
28,3215
28,3377
28,3596
28,3737
28,3797
28,3896
28,4053
28,4200
28,4269
28,4977
29,320
29,684
29,768
29,1215
29,1340
29,1530
29,1828
29,2035
29,2252
29,2566
29,2785
29,2922
29,2929
29,3257
29,3450
29,3506
29,3981
29,4071
30,241
30,534
30,1228
30,1356
30,1411
30,1730
30,1780
30,2032
30,2385
30,2468
30,2516
30,2582
30,2676
30,2830
30,2999
30,3090
30,3292
30,3543
30,3649
30,3686
30,3718
30,4117
30,4151
30,4229
30,4306
30,4348
30,4660
30,4713
31,249
31,362
31,789
31,797
31,1695
31,2331
31,2822
31,2837
31,2949
31,3582
31,3597
31,4193
31,4416
31,4611
32,85
32,135
32,517
32,745
32,816
32,888
32,1061
32,1260
32,1332
32,1358
32,1468
32,2309
32,2577
32,2665
32,3038
32,3282
32,3988
32,4747
32,4943
33,180
33,695
33,894
33,1114
33,1328
33,1424
33,1437
33,1511
33,1596
33,1673
33,1763
33,1796
33,1874
33,2042
33,2234
33,3814
33,3942
33,4087
33,4218
33,4245
33,4247
33,4256
33,4354
33,4377
33,4429
34,176
34,290
34,305
34,448
34,557
34,703
34,768
34,853
34,1839
34,1913
34,2105
34,2212
34,2241
34,2622
34,2735
34,2762
34,2771
34,2847
34,3043
34,3096
34,3363
34,3557
34,3778
34,4328
34,4339
34,4409
34,4472
34,4509
34,4524
34,4630
34,4647
34,4774
34,4859
35,60
35,622
35,683
35,787
35,883
35,917
35,1268
35,1324
35,1378
35,1463
35,1533
35,1647
35,1701
35,1751
35,1797
35,1986
35,2010
35,2950
35,3030
35,3675
35,3819
35,4335
35,4378
35,4545
35,4959
36,414
36,700
36,925
36,1021
36,1239
36,1276
36,1475
36,1519
36,1646
36,1693
36,1822
36,1948
36,2098
36,2516
36,2615
36,2760
36,2897
36,3021
36,3407
36,3411
36,3470
36,3528
36,3621
36,3707
36,3711
36,3872
36,4145
36,4261
36,4286
36,4702
37,403
37,459
37,563
37,636
37,644
37,673
37,717
37,830
37,962
37,982
37,996
37,1080
37,1310
37,1696
37,2152
37,2184
37,2250
37,2272
37,2509
37,2598
37,2715
37,2719
37,2746
37,2861
37,2925
37,3058
37,3095
37,3143
37,3251
37,3453
37,3493
37,3780
37,4111
37,4492
37,4765
38,306
38,317
38,610
38,624
38,1072
38,1554
38,2032
38,2086
38,2378
38,2782
38,2863
38,2953
38,2964
38,2977
38,3286
38,3314
38,3443
38,3706
38,3890
38,3961
38,4475
38,4539
38,4584
38,4593
38,4824
39,496
39,1012
39,1341
39,1729
39,2046
39,2140
39,2356
39,2412
39,2678
39,3313
39,3461
39,3569
39,3979
39,4056
39,4613
39,4656
39,4773
39,4800
39,4834
40,115
40,434
40,1106
40,1132
40,1327
40,1516
40,1805
40,1919
40,1930
40,1944
40,2136
40,2286
40,2557
40,2683
40,2843
40,3160
40,3371
40,3983
40,4067
40,4378
40,4432
40,4541
40,4739
40,4763
40,4803
41,134
41,167
41,711
41,716
41,783
41,832
41,906
41,918
41,1023
41,1194
41,1306
41,1491
41,1515
41,1619
41,1918
41,2037
41,2237
41,2267
41,2330
41,2388
41,2424
41,3388
41,3904
41,3998
41,4746
42,302
42,349
42,838
42,867
42,1551
42,1991
42,2013
42,2045
42,2168
42,2375
42,2413
42,2725
42,2779
42,2811
42,3325
42,3787
42,3873
42,3917
42,4446
42,4603
42,4612
42,4667
42,4950
43,247
43,312
43,380
43,1046
43,1299
43,1672
43,1675
43,1684
43,1748
43,1952
43,2378
43,2452
43,2698
43,2893
43,2904
43,2959
43,2960
43,3576
43,3727
43,3883
43,3889
43,3897
43,4122
43,4154
43,4272
43,4353
43,4789
44,80
44,112
44,479
44,583
44,932
44,1024
44,1047
44,1171
44,1432
44,1437
44,1502
44,1568
44,1728
44,1979
44,2350
44,2796
44,3021
44,3374
44,3687
44,3742
44,3776
44,4047
44,4335
44,4429
44,4597
44,4631
44,4637
44,4784
44,4792
44,4917
45,53
45,100
45,1300
45,1323
45,1721
45,2144
45,3043
45,3059
45,3375
45,3738
45,3962
46,183
46,521
46,648
46,1306
46,1310
46,1543
46,1851
46,2270
46,2547
46,2684
46,2809
46,2980
46,3196
46,3216
46,3390
46,3415
46,3839
46,3851
46,4243
46,4257
46,4784
46,4894
47,193
47,1398
47,1579
47,1839
47,1864
47,1874
47,2157
47,2166
47,2298
47,2397
47,2455
47,2556
47,2815
47,3475
47,3937
47,4110
47,4139
47,4435
47,4832
47,4865
48,279
48,500
48,546
48,1130
48,1198
48,1519
48,2082
48,2399
48,2409
48,2588
48,2796
48,2880
48,2916
48,3021
48,3298
48,3357
48,3469
48,3834
48,4129
48,4673
48,4688
48,4738
48,4951
49,157
49,339
49,377
49,659
49,1291
49,1314
49,1417
49,1603
49,1902
49,2486
49,2899
49,3319
49,3351
49,3431
49,3468
49,3531
49,3647
49,4088
49,4169
49,4207
49,4473
49,4883
49,4995
50,510
50,552
50,1484
50,1887
50,2253
50,2257
50,2278
50,2426
50,2524
50,2649
50,2690
50,2935
50,3045
50,3278
50,3714
50,3761
50,3932
50,4220
50,4393
50,4867
51,127
51,217
51,463
51,993
51,1409
51,1447
51,1719
51,1826
51,2134
51,2192
51,2547
51,2719
51,2764
51,2974
51,3005
51,3073
51,3106
51,3326
51,3488
51,3641
51,3684
51,3791
51,3949
51,4174
51,4754
51,4871
52,205
52,366
52,840
52,903
52,1219
52,1463
52,1479
52,1706
52,1722
52,2031
52,2070
52,2290
52,2761
52,3438
52,3580
52,3730
52,3785
52,3939
52,3960
52,3966
52,4193
52,4414
52,4424
52,4573
52,4607
52,4907
53,286
53,860
53,2212
53,2316
53,2433
53,2522
53,2785
53,2947
53,3181
53,3230
53,3419
53,4011
53,4029
53,4784
53,4834
53,4933
53,4988
54,396
54,774
54,1333
54,1835
54,1886
54,2193
54,2289
54,2291
54,2343
54,2362
54,2393
54,2570
54,2585
54,2780
54,3055
54,3174
54,3193
54,3605
54,4013
54,4412
54,4823
55,162
55,242
55,310
55,698
55,864
55,1166
55,1333
55,1374
55,1414
55,1550
55,1599
55,1675
55,1743
55,1787
55,2328
55,2629
55,2812
55,3078
55,3115
55,3350
55,3702
55,4080
55,4111
55,4144
55,4347
55,4930
56,256
56,656
56,671
56,813
56,1044
56,1136
56,1394
56,1396
56,1469
56,1676
56,1889
56,2009
56,2069
56,2133
56,2243
56,2377
56,2525
56,2872
56,3121
56,3146
56,3723
56,3815
56,3865
56,4069
56,4349
56,4363
56,4653
56,4750
57,82
57,485
57,551
57,717
57,944
57,970
57,978
57,1398
57,1638
57,1684
57,1902
57,2028
57,2079
57,2259
57,2384
57,2471
57,2511
57,2664
57,2692
57,2778
57,2962
57,3151
57,3391
57,3614
57,3621
57,3687
57,3973
57,4414
57,4549
57,4682
57,4735
57,4817
57,4935
58,159
58,377
58,874
58,1483
58,2434
58,2477
58,2613
58,2646
58,2662
58,3083
58,3135
58,3175
58,3358
58,3407
58,3853
58,4109
58,4137
58,4145
58,4192
58,4292
58,4571
58,4980
59,83
59,189
59,208
59,387
59,577
59,1009
59,1209
59,1283
59,1456
59,1731
59,1746
59,1857
59,1963
59,2032
59,2410
59,2492
59,2715
59,2748
59,2840
59,3406
59,3514
59,4110
59,4212
59,4216
59,4306
59,4311
59,4461
59,4633
59,4804
59,4838
59,4938
59,4984
60,208
60,234
60,318
60,394
60,717
60,784
60,831
60,1581
60,1667
60,1687
60,1693
60,1761
60,1821
60,1981
60,2047
60,2381
60,2470
60,2583
60,2649
60,2988
60,3096
60,3245
60,3516
60,4371
60,4451
60,4482
60,4964
61,604
61,653
61,826
61,1055
61,1085
61,1376
61,1458
61,1708
61,1856
61,2178
61,2700
61,3103
61,3120
61,3140
61,3562
61,3646
61,3860
61,4053
61,4085
61,4125
61,4300
61,4540
61,4681
61,4813
61,4887
61,4933
62,280
62,1066
62,1291
62,1316
62,1344
62,1346
62,2128
62,2136
62,2416
62,2582
62,2713
62,2959
62,2992
62,3488
62,3605
62,3691
62,4123
62,4295
62,4423
62,4451
62,4628
62,4729
62,4750
62,4955
63,186
63,565
63,747
63,806
63,969
63,1023
63,1265
63,1575
63,1738
63,2189
63,2615
63,2756
63,3011
63,3041
63,3171
63,3694
63,3973
63,4018
63,4046
63,4134
63,4196
63,4212
63,4221
63,4229
63,4266
63,4614
63,4654
63,4696
63,4943
64,67
64,106
64,193
64,384
64,438
64,507
64,680
64,967
64,1041
64,1242
64,1263
64,1309
64,1576
64,1697
64,1904
64,1965
64,2158
64,2570
64,3344
64,3680
64,3892
64,4174
64,4438
64,4559
64,4618
64,4678
64,4681
64,4765
65,248
65,254
65,660
65,877
65,958
65,1028
65,1174
65,1362
65,1470
65,1585
65,1678
65,1865
65,2102
65,2322
65,2641
65,2823
65,2896
65,3162
65,3274
65,3685
65,3834
65,4425
65,4484
65,4707
65,4927
65,4959
65,4963
66,620
66,621
66,772
66,790
66,877
66,907
66,1312
66,1374
66,1638
66,1768
66,1799
66,2113
66,2313
66,2722
66,3531
66,3616
66,3730
66,4265
66,4338
66,4664
66,4681
66,4976
67,237
67,615
67,834
67,1056
67,1096
67,1238
67,1248
67,1280
67,1592
67,1652
67,1802
67,1830
67,2343
67,2523
67,2869
67,3135
67,3166
67,3263
67,3301
67,3323
67,3428
67,3723
67,3824
67,3878
67,4071
67,4096
67,4450
67,4560
67,4745
68,191
68,321
68,342
68,373
68,880
68,1040
68,1423
68,1489
68,2697
68,2789
68,2811
68,2984
68,3005
68,3376
68,4029
68,4433
68,4505
68,4630
68,4645
68,4684
68,4701
68,4977
69,228
69,260
69,1037
69,1084
69,1991
69,2420
69,2608
69,2623
69,2699
69,3117
69,3237
69,3346
69,3436
69,3492
69,3585
69,3827
69,3960
69,4361
69,4590
69,4707
69,4876
69,4891
70,102
70,245
70,297
70,310
70,633
70,720
70,1120
70,1158
70,1435
70,1563
70,1923
70,2013
70,2149
70,2508
70,2718
70,3389
70,3513
70,3748
70,3940
70,4079
70,4220
70,4274
70,4414
70,4770
70,4971
71,245
71,335
71,633
71,674
71,721
71,763
71,901
71,1128
71,1223
71,1355
71,1771
71,2795
71,2923
71,3046
71,3065
71,3787
71,3865
71,3916
71,4383
71,4522
71,4626
71,4842
71,4854
72,138
72,212
72,320
72,343
72,438
72,475
72,539
72,815
72,1031
72,1032
72,1041
72,1636
72,1652
72,1824
72,2077
72,2094
72,2256
72,2395
72,2400
72,3404
72,4058
72,4074
72,4255
72,4299
72,4769
72,4864
72,4884
73,214
73,372
73,460
73,551
73,674
73,723
73,1106
73,1134
73,1159
73,1242
73,1251
73,1297
73,1483
73,1701
73,1704
73,1767
73,1790
73,1872
73,1882
73,1930
73,2097
73,2229
73,2321
73,2498
73,2777
73,2957
73,3440
73,3807
73,4013
73,4093
73,4096
73,4116
73,4155
73,4289
73,4348
73,4555
74,723
74,939
74,947
74,1026
74,1182
74,1224
74,1711
74,2055
74,2216
74,2359
74,2413
74,2560
74,2984
74,3158
74,3290
74,3325
74,3842
74,4104
74,4111
74,4123
74,4188
74,4230
74,4786
74,4952
75,95
75,186
75,337
75,824
75,866
75,906
75,1460
75,1886
75,1905
75,1994
75,2295
75,2333
75,2365
75,2542
75,2606
75,2612
75,2945
75,3336
75,3818
75,3960
75,4318
75,4494
75,4496
75,4566
75,4656
76,149
76,182
76,1141
76,1177
76,1179
76,1199
76,1322
76,1477
76,1907
76,2035
76,2042
76,2389
76,2498
76,2600
76,2683
76,3419
76,3469
76,3596
76,3611
76,3784
76,3919
76,4052
76,4659
77,273
77,295
77,943
77,948
77,1205
77,1354
77,1563
77,1644
77,1711
77,2367
77,2412
77,2515
77,2516
77,2966
77,2994
77,3003
77,3229
77,3507
77,3525
77,3744
77,3752
77,4099
77,4348
77,4403
77,4443
77,4822
78,128
78,183
78,237
78,529
78,904
78,1054
78,1299
78,1515
78,1745
78,2246
78,2491
78,2544
78,2650
78,2845
78,3024
78,3337
78,3446
78,3481
78,3509
78,3661
78,3877
78,3889
78,3905
78,4009
78,4114
78,4139
78,4245
78,4394
78,4633
78,4658
78,4988
79,135
79,143
79,386
79,562
79,582
79,1271
79,1317
79,1393
79,1404
79,1496
79,2060
79,2122
79,2287
79,2586
79,2730
79,3187
79,3380
79,3715
79,3791
79,4554
79,4627
79,4653
79,4949
79,4972
80,97
80,352
80,523
80,766
80,899
80,1093
80,1104
80,1393
80,1685
80,1811
80,2040
80,2157
80,2433
80,2449
80,2608
80,3439
80,3515
80,3519
80,3534
80,4016
80,4459
80,4666
81,247
81,743
81,893
81,1037
81,1241
81,1609
81,1619
81,1728
81,2358
81,2410
81,2508
81,2802
81,2832
81,2902
81,3004
81,3167
81,3546
81,3999
81,4379
81,4531
81,4701
81,4826
81,4878
81,4943
82,328
82,353
82,362
82,484
82,566
82,691
82,769
82,796
82,1535
82,2161
82,2554
82,2612
82,2766
82,2848
82,3003
82,3097
82,3323
82,3648
82,4013
82,4057
82,4313
82,4634
83,160
83,181
83,451
83,552
83,764
83,799
83,1089
83,1197
83,1292
83,1371
83,1532
83,1571
83,1774
83,2257
83,2480
83,2922
83,2943
83,3124
83,3301
83,3400
83,3499
83,3573
83,3646
83,3887
83,3968
83,4110
83,4114
83,4303
83,4359
83,4483
83,4527
83,4649
83,4728
83,4836
83,4988
84,85
84,502
84,646
84,661
84,1324
84,1624
84,1975
84,2192
84,2202
84,2308
84,2429
84,2784
84,2927
84,3005
84,3049
84,3144
84,3576
84,3606
84,3806
84,3919
84,4128
84,4287
84,4331
84,4360
84,4630
84,4815
84,4901
85,199
85,1024
85,1039
85,1837
85,2431
85,2998
85,3132
85,3168
85,3527
85,3865
85,3923
85,4075
85,4149
85,4197
85,4207
85,4269
85,4506
85,4557
85,4732
86,395
86,566
86,715
86,1159
86,1235
86,1254
86,1403
86,1465
86,1515
86,1782
86,2035
86,2131
86,2563
86,2581
86,2939
86,2972
86,3190
86,3213
86,3524
86,3699
86,3709
86,3879
86,4299
86,4427
86,4454
87,213
87,458
87,564
87,625
87,649
87,721
87,883
87,1023
87,1070
87,1389
87,1403
87,1604
87,1703
87,1722
87,1770
87,1990
87,2703
87,2800
87,2919
87,2952
87,3520
87,3978
87,4076
87,4164
87,4436
87,4594
87,4740
88,327
88,388
88,663
88,835
88,1200
88,1347
88,1641
88,1691
88,1698
88,1849
88,2043
88,2101
88,2337
88,2382
88,2416
88,2551
88,2743
88,3121
88,3328
88,3553
88,3754
88,3969
88,4002
88,4021
88,4155
88,4313
88,4541
88,4555
88,4953
88,4954
89,196
89,336
89,598
89,678
89,853
89,955
89,970
89,1249
89,1514
89,1634
89,1694
89,1769
89,1866
89,2262
89,2340
89,2537
89,2964
89,2984
89,3000
89,3064
89,3166
89,3171
89,3240
89,3548
89,3568
89,3905
89,4129
89,4242
89,4260
89,4391
89,4913
90,124
90,149
90,916
90,1328
90,1349
90,1617
90,1743
90,1778
90,1924
90,2122
90,2686
90,2697
90,2926
90,3288
90,3369
90,3615
90,3616
90,3788
90,3803
90,3841
90,3971
90,4321
90,4408
90,4492
90,4560
90,4774
90,4897
90,4921
90,4961
91,308
91,862
91,926
91,1396
91,1446
91,1659
91,2188
91,2320
91,2563
91,2599
91,2663
91,3300
91,3639
91,3646
91,3664
91,3999
91,4013
91,4519
91,4554
91,4880
91,4952
92,712
92,816
92,862
92,944
92,1093
92,1192
92,1573
92,2198
92,2425
92,2455
92,2503
92,3053
92,3084
92,3119
92,3288
92,3503
92,3633
92,3706
92,3802
92,3930
92,4190
92,4266
92,4487
92,4764
93,242
93,309
93,797
93,1388
93,1493
93,1560
93,1751
93,1757
93,1797
93,1865
93,2239
93,2283
93,2294
93,2426
93,2720
93,2803
93,2862
93,2955
93,3014
93,3079
93,3103
93,3104
93,3275
93,3321
93,3552
93,3639
93,3821
93,3850
93,4042
93,4211
93,4229
93,4262
93,4513
93,4625
93,4662
94,243
94,269
94,481
94,499
94,749
94,1367
94,2101
94,2135
94,2171
94,2375
94,2403
94,2760
94,3747
94,3825
94,3827
94,4053
94,4151
94,4157
94,4186
94,4358
94,4813
95,261
95,340
95,592
95,703
95,820
95,1326
95,1528
95,1572
95,1755
95,1790
95,1930
95,2384
95,2549
95,2803
95,2936
95,3133
95,3484
95,3556
95,3864
95,4613
95,4856
96,106
96,800
96,1204
96,1258
96,1488
96,1547
96,1586
96,1752
96,1816
96,1846
96,1975
96,1982
96,2583
96,2959
96,2968
96,2973
96,3004
96,3047
96,3871
96,4129
96,4554
97,218
97,499
97,885
97,1138
97,1507
97,1607
97,1965
97,2211
97,2337
97,2370
97,2800
97,3041
97,3061
97,3165
97,3366
97,3510
97,3745
97,4249
97,4567
97,4731
98,318
98,325
98,381
98,488
98,753
98,1074
98,1192
98,1235
98,1665
98,1743
98,2611
98,3415
98,3552
98,4124
98,4218
98,4616
98,4801
99,639
99,793
99,1001
99,1327
99,1349
99,1441
99,1751
99,1912
99,2123
99,2315
99,2405
99,2723
99,3020
99,3031
99,3161
99,3398
99,3731
99,3738
99,3879
99,3905
99,4430
99,4472
99,4496
99,4612
99,4613
99,4779
100,140
100,505
100,556
100,616
100,1028
100,1186
100,1196
100,1647
100,1692
100,1867
100,2415
100,2951
100,3608
100,4224
100,4437
100,4541
100,4699
101,176
101,352
101,404
101,598
101,733
101,831
101,955
101,975
101,1000
101,1293
101,1416
101,1563
101,1650
101,1711
101,1712
101,1971
101,2034
101,2056
101,2118
101,2198
101,2316
101,2601
101,2630
101,3411
101,3661
101,4013
101,4087
101,4312
101,4317
101,4509
101,4540
101,4746
101,4792
101,4947
102,430
102,705
102,1473
102,1602
102,1824
102,1835
102,2223
102,2281
102,2597
102,2654
102,2662
102,2713
102,3226
102,3522
102,3684
102,3799
102,3949
103,410
103,730
103,735
103,766
103,808
103,829
103,850
103,933
103,1135
103,1182
103,1242
103,1740
103,1769
103,1787
103,1845
103,2147
103,3085
103,3176
103,3214
103,3220
103,3285
103,3425
103,3531
103,3575
103,3650
103,3805
103,3848
103,4049
103,4091
103,4185
103,4472
103,4490
103,4622
103,4942
104,127
104,165
104,602
104,732
104,1190
104,1576
104,1636
104,1640
104,1641
104,1879
104,1982
104,2037
104,2079
104,2204
104,2243
104,2945
104,3004
104,3257
104,3330
104,3727
104,3783
104,4004
104,4110
104,4112
104,4362
105,542
105,689
105,1190
105,1400
105,1590
105,1592
105,2094
105,2248
105,2429
105,2581
105,2701
105,2876
105,2951
105,3107
105,3321
105,3340
105,3427
105,3932
105,3991
105,4089
105,4429
105,4601
105,4874
106,501
106,868
106,1331
106,1378
106,1426
106,1479
106,1516
106,1656
106,2154
106,2411
106,2532
106,2917
106,2955
106,3305
106,3368
106,3410
106,3457
106,3635
106,3665
106,3810
106,3970
106,4090
106,4816
106,4932
106,4986
107,120
107,607
107,905
107,1115
107,1162
107,1315
107,1596
107,1661
107,1805
107,1835
107,1925
107,2738
107,3050
107,3169
107,3274
107,3294
107,3638
107,3690
107,3964
107,4017
107,4119
107,4341
107,4352
107,4428
107,4605
107,4631
108,939
108,995
108,1150
108,1165
108,1332
108,1348
108,1637
108,1786
108,1797
108,1836
108,1935
108,2034
108,2087
108,2565
108,2729
108,3121
108,3693
108,3779
108,4132
108,4232
108,4328
108,4349
108,4605
108,4672
108,4961
109,117
109,196
109,382
109,401
109,883
109,1074
109,1255
109,1324
109,2161
109,2186
109,2299
109,2494
109,2714
109,2888
109,2920
109,3330
109,4118
109,4135
109,4207
109,4218
109,4297
109,4341
109,4495
109,4503
109,4633
109,4668
109,4995
110,369
110,674
110,859
110,864
110,1136
110,1378
110,1425
110,1753
110,2078
110,2082
110,2118
110,2267
110,2271
110,2464
110,2563
110,2639
110,2697
110,2824
110,2879
110,3115
110,3218
110,3896
110,4151
110,4937
111,151
111,309
111,684
111,820
111,917
111,1043
111,1107
111,1196
111,1206
111,1320
111,1495
111,1776
111,1986
111,2421
111,2586
111,2654
111,2742
111,2950
111,3059
111,3495
111,3633
111,3714
111,4803
112,210
112,438
112,447
112,729
112,954
112,1036
112,2055
112,3743
112,3987
112,4079
112,4128
112,4269
112,4315
112,4405
113,736
113,740
113,812
113,865
113,1130
113,1141
113,1427
113,1825
113,2065
113,2078
113,2121
113,2189
113,2225
113,2496
113,2571
113,2612
113,3104
113,3128
113,3247
113,3659
113,3887
113,4127
113,4588
113,4599
113,4849
113,4889
114,292
114,339
114,411
114,557
114,596
114,1028
114,1223
114,1234
114,1433
114,1471
114,1501
114,1578
114,1795
114,1949
114,2640
114,3172
114,3665
114,3997
114,4275
114,4291
114,4429
114,4822
114,4860
115,213
115,351
115,485
115,504
115,559
115,641
